,target,tweet_text
1581090,1,@skinnylatte what's the title of the travel book you worked on? i'll look it up. the cookbook sounded interesting judging by your tweets 
1581091,1,If i could have 1 super power I'd want to be invisible so i can be the guardian angel of my friends and fam 
1581092,1,i'm so thirsty. have a drink? 
1581093,1,@Rahalmillio xoxoxoxo lets hang this wkend 4real.  cawl miiii.. if the sun comes out ... THE BEACH 
1581094,1,"@BelindaNash LOL I only just vaguely remember Cuisenaire rods at school, where I didn't learn much "
1581095,1, I'm up. sleeping is over rated.
1581096,1,back to work on xtube camz 
1581097,1,crushing on a new boy 
1581098,1,Shawarma today 
1581099,1,"by the way, my spam doesnt last for long. i delete it after a minute. hang in there guys  love you!"
1581100,1,left my packing very last minute.... better get to it 
1581101,1,"@checkers is that the reason, or should I be asking personal questions? "
1581102,1,@FeeshaC I read Brida already. It's an okay book. You can borrow mine. 
1581103,1,This is kind of cool 
1581104,1,http://twitpic.com/7j67g - Me and my friend Shanti. Hounds of hell. 
1581105,1,I got my assistant here to day. 
1581106,1,@AngieGalvin - A little bit of both 
1581107,1,@teachernz thanks 
1581108,1,"at school, waiting for my turn to have the exam  I'm not that nervous actually, weird enough. :b"
1581109,1,@EoinRedmond I was just thinking the same thing - go for it Eoin 
1581110,1,"@OXM hmm, Red Faction is awsome, and very funny online "
1581111,1,"Oooh, just seen that Twitter will be down for 1 hour at 2pm Pacific. That's approx 9pm UK time? I think. One whole hour.. can I cope "
1581112,1,".@TimWD Ah yeah, good ol' Britney.... Always amazes me how they get &quot;followers&quot; "
1581113,1,"@stephenfry keep going, do what you think is right, not what other people think is right!  "
1581114,1,@schaeferj89 Only 'cause you're totally gorgeous enough to be a model . 
1581115,1,@intranation So we shouldn't trust strangers except when it's Opera? 
1581116,1,"Morning tweets, hope all is well! Overcast here in Lincoln today! Just about to crack on with an interesting project... "
1581117,1,is up before the stinking sun lol Sea World this morning 
1581118,1,@FAULTMagazine new found glory 
1581119,1,@alexderossi I believe so...  it is indeed a gift from God.. 
1581120,1,walked around boxhill 
1581121,1,"@Cyberela Whoa, some metaphor!  I'm too obsessive compulsive to work on a cluttered desk, it would drive me nuts "
1581122,1,"i love allison. she will officially have a job tomorrow. i know it.  oh, did i mention, I LOVE HER. &lt;3"
1581123,1,"Lalalalala....Oh, hi! I'm new here....hello?....hello?.....Sharon.....Sharon! "
1581124,1,"@Lindsey_ yeah, well I've waited all my life, a few months is not a lot to wait for the perfect girl. "
1581125,1,Grandma says prawn noodles are the best 
1581126,1,@smoshian My bad - tweetdeck didn't count your followers correctly. Turns out YOU've beaten HIM. Go you! You always were my favourite 
1581127,1,@LisaLavie I'm sooo excited for youuu 
1581128,1,"soooo I'm at a loss. things are confusing yet, not entirely horrible "
1581129,1,"@yasminpops NO NO! It's awesome really )) The 13 guys must be so proud of your brother  Tell him, I'm his fan "
1581130,1,@CraveAZ @onb Sounds like a plan. I'm ready! 
1581131,1,@rghwang @nemiso u guys should also tweet in english  like @kenazuma does ;-)
1581132,1,Okay getting off twitter since device updates aren't working for me. Goodnight @InKatlinsPahnts 
1581133,1,@DoctorRobin I love Tagore so much Doctor 
1581134,1,Giggling at the latest Improv Everywhere http://bit.ly/bEpLm  They rock so much 
1581135,1,@maddisondesigns Well why did she follow me? Not in your league Anthony 
1581136,1,just hung up my new curtains and i'm loving it 
1581137,1,http://twitpic.com/7j67w - peek-a-boo  found this during my visit to Vietnam
1581138,1,good mornin sleepyhead. time to go runnin. mabbe 4 miles. then later we ride r bikes to school. 
1581139,1,@moomimmel your welcome  Will run the next one in the week sometime
1581140,1,@Chamallow35 there's always a first time 
1581141,1,@stephenfry You have things to say therefore you want to be heard. 
1581142,1,@CashRocks is that marketing on the &quot;fridge&quot;? 
1581143,1,"@damphoux  Not cynical, inquisitive "
1581144,1,Making toast for dinner in the oven on the pizza stone with leftover antipesto pizza topping  Mini pizzas!
1581145,1,SORRY FORGOT TO SAY..LUV YOU MOM  UR THE BEST
1581146,1,All projects I'm working need to happen in the next few days..It's like a perfect storm!  Luckily we have a good team that can cope 
1581147,1,i wanna cuddleeee 
1581148,1,yoga again today 
1581149,1,"@hannahmcfly hahaa, yess, the pool! @mcflymusic should take pics in the pool then upload to twitpic. "
1581150,1,@Soulful_Toaster i know - very dodgy lol - probably saying i should get a bit more of a life lol 
1581151,1,"&amp; my dreams will come truee, no matter what ! "
1581152,1,French toast is yummy 
1581153,1,@Zyote tears rolling down my face while looking at the video... 
1581154,1,"Descansat, relaxat, tranquilitzat... at en general! s'ha acabat el curs! fins ara, marketing "
1581155,1,"@BridalGlam Last night recovered already, thanks. Just that I slept for only 2 hours only this morning.  hehe~"
1581156,1,"@_RealJoker_  true mr j, turn up in style "
1581157,1,@randolphmanoe @tyarawis if u guys are getting the tix.. me wanna! 
1581158,1,"@Meshel_Laurie Aw, congratulations  That's very exciting indeed."
1581159,1,http://twitpic.com/7j683 - We have peacocks! 
1581160,1,@Jonasbrothers &quot;don't let 'em get inside of your head&quot;  loving LVaTT  you guys are awesome!
1581161,1,Today’s T20 match schedule: New Zealand vs. Sri Lanka at Nottingham (18:00 IST) India vs. South Africa at Nottingham (22:00 IST ) 
1581162,1,@jessyparr it's okay...I kinda wanna see he's just not that into you 
1581163,1,@umbraco so we get to vote after the keynote? 
1581164,1,"@stephenfry If people expect you to help by taking to the streets of Tehran, then they're being morons. Raising awareness is very helpful "
1581165,1,@abhinn he he!! thats indisn rock ya... aise to mat bolo 
1581166,1,"but @nicolerichie is extremely gorgeous, @JoelMadden is the lucky one too "
1581167,1,@PaterzAttack Figure it out for yourself - that's your challenge for tonight 
1581168,1,@agnieszkasshoes Here to help.  
1581169,1,"@maxreemer, bored? http://bit.ly/1jkjW        AHAHA, GOOD TIMES  X"
1581170,1,@brookandthecity hold your breath 
1581171,1,maaad shiznits 
1581172,1,Closet recording. Makes me happy cause I built this 
1581173,1,Finland's next top model Nanna Grundfeldt is lesbian and no Perez Hilton has heard about this new winner..Finland can be proud of Nanna 
1581174,1,"@fxmixer Do you sell prints of those colored-drop pictures you just added to your site? If so, how much? They're so pretty "
1581175,1,is starting to get back into old Greenday songs 
1581176,1,@GinoandFran Hi Fran!! have a nice day!! we're listening to you right now... 
1581177,1,@PaulyMShore Hey Pauly   Coming back to Omaha anytime soon?
1581178,1,"Im a very open girl and if you remain respectful, we will have a lot of fun  See my pics here http://sa9.us/HornySophie"
1581179,1,Can't wait for the oats ball and sebel this saturday. Hope I don't get swine flu before then. Haha better stay away from the piggies 
1581180,1,@tjsitback Rt @AnnetteDubow It could be said that @ExtremeAnnette is EXTREMEly relative. te..he .... Thank you!! I think !x 
1581181,1,@nicodonnell well congrats on the new family member.  hopefully with all the travel he'll sleep well tonight! ;)
1581182,1,Kobeeeeeee &lt;3 just watched the last game on ch one. I love Kobe 
1581183,1,Cynthia Alexander playing and the rain outside the window - this is beautiful 
1581184,1,I'm really starting to like Twitter 
1581185,1,"@Ellen_Stafford  I know what you mean, the same thing for me with EE and Corrie, plus the time it takes out of the day.  Too many soaps "
1581186,1,G morning all. Lovely storminess we're having. Is great 
1581187,1,@ederson23 it was good times  had mad fun and a lot of dranks lol so what did u do?
1581188,1,@LeaL714 yeah its ohstacyface  let me log on!
1581189,1,@philpursglove Has taken me until now to think of it. Serious DOH! Moment 
1581190,1,@Toeslaughter yayayayay! Its so good 
1581191,1,http://twitpic.com/7j69e - the pink shoes are mine  
1581192,1,Helloowz people! Guess who bought herself a new phone?  Figuring out how it works 
1581193,1,Not sure exactly what I've won with this competition... Either way I've still won something... Its all good 
1581194,1,"Detective Conan episode 4 script is done... I may touch it up later, but for now it's fine. "
1581195,1,@felicityfuller &quot;you're opening new doors of communication and finding friends in strange places&quot; something like that! 
1581196,1,"@markdemesa Hey Mark, may you add me please? I'm new at this and is trying to expand my social network. Thanks. "
1581197,1,"@wattsupman It's a new format where the game takes hours, not days  Very fast paced! (for cricket)"
1581198,1,@talindab http://twitpic.com/7j60n - in this photo....i totally see you in his face 
1581199,1,Just got home from disneyland. Sleep time. Party tomorrow. Bring your swim suit! 
1581200,1,"@bobbyllew you have a great way to disseminate information to the uninformed, don't give up "
1581201,1,@TiaraJasmine i feel you love itll be ok bt yea text me 
1581202,1,@DiSCOLENA haha yeah  But everybody knows that McFly know how to rock live on stage 
1581203,1,@schaeferj89 You know it's true. ;D Thankyou. &lt;3 
1581204,1,@HelensAddiction AWWWWWWWWWW *hugggeee hugggggsssssssssss* dont hate physics...that can help ya build a rocket *noddles*  ILY xxxxxxxxxxx
1581205,1,"nite all , i cant keep my eyes open anymore "
1581206,1,my 51th or now 52 or or or or or or or or or or or or or or or ? idk hmmmmmmmmmm i saaaaay my enchaladas i love the way i make them 
1581207,1,@Kicker2 Thanx dear! 
1581208,1,"@finding_jay well, i didn't like the lingerie shoot, i didn't like this independent movie. hurt me, hate me "
1581209,1,@ayubella yeah. Me too!! I love Demi!! 
1581210,1,@PinkLace this scared the crap out of me as a kid -- ask me the story tomorrow  -- i feel your son's pain
1581211,1,"@UKLadiesShoes Every young man needs ladies shoes.     Oh, hang on, whoops, my secret is out. "
1581212,1,@Max_de_Winter that's me. Well spotted. 
1581213,1,@EarthLifeInst thank you dear one  right back at ya
1581214,1,"@Itxi_Itx I grew up on V! Anyway, it's us green aliens that are after the cattle - you purple flying ones do your own thing... "
1581215,1,Updating Twitter. Done. 
1581216,1,"@Akelaa Ah, thank you. I'm trying to stay positive. Laughing helps  He actually has Twitter, but never updates. What do you write for?"
1581217,1,@xSEANxLONGx I will probably listen to VersaEmerge. Because they are amazing 
1581218,1,is baking marble cake with grace. yummy. 
1581219,1,eatting a tim tam 
1581220,1,@JonMcGivern Righty then. Followed again. Reasonable of you 
1581221,1,It's Level 2 exam board time 
1581222,1,@TomFelton Good luck! haha so no traffic today then?  
1581223,1,"belated G'Morning   Looks like another sunny one - lots to do though, won't see much of it : /"
1581224,1,Off to Stratford-upon-Avon again today this time with 2 mates from uni!  have fairy cakes and sunglasses packed-hope the weather stays gd!
1581225,1,"been running and on my EA fitness this morning - woah, sweating buckets i was! going to have a nice fruit breakfast and mint tea  PMA!!!"
1581226,1,@GinoandFran The Ting-tings for Twinspin?  Have a great day boarding alone Fran! 
1581227,1,@69Pwned  We're airing the pic before weather around 6:12. 
1581228,1,@JadedKitty no mam. Cant sleep. Had a great day until I got to baja. I left with a migraine. But tomorrow will be better!!! 
1581229,1,"After waiting nearly 5 years, the 2nd season of #Everwood is finally in stores TODAY! Be sure to get your copy!!! "
1581230,1,Being drunk - having no hangover at all. Magic 
1581231,1,Shaqs a no go to cleveland.whew. I'm gonna try n get some sleep. Gnite twits. 
1581232,1,@gerchan02 Tat's why next yr is the best time 
1581233,1,going to update my blog now 
1581234,1,@ThisgirlBambi Grüßeeeeeee! 
1581235,1,had an amazing day yesterday...I touched Shia LeBeouf's hand 
1581236,1,"@msbeeee  appreciate your well-wish and thoughts, dearie, means a lot "
1581237,1,"Sox - I got Cheeky to get the lowdown on that cute tabby next door, and it turns out she's turning 11 tomorrow! I must get her something! "
1581238,1,@RobbinGielen shall we stalk Olivia? 
1581239,1,@pixiesongs yay for 1 and 2  goves hope little hope but least some LOL xx
1581240,1,"@mjnewham That sounds cool, have fun. It's days like this makes you realise there's no better place to be "
1581241,1,"if your welcome package's address label has a small gold mark on the bottom right corner, you were served by Ash, Wee Koon, Job and Lide "
